window_idx,peak_freq_original,power_before_40Hz,power_before_50Hz,power_before_60Hz,label_before,max_power_before,SVM_mapped_freq,SVM_power_40Hz,SVM_power_50Hz,SVM_power_60Hz,SVM_max_power,SVM_improvement,RF_mapped_freq,RF_power_40Hz,RF_power_50Hz,RF_power_60Hz,RF_max_power,RF_improvement,KNN_mapped_freq,KNN_power_40Hz,KNN_power_50Hz,KNN_power_60Hz,KNN_max_power,KNN_improvement,XGB_mapped_freq,XGB_power_40Hz,XGB_power_50Hz,XGB_power_60Hz,XGB_max_power,XGB_improvement,file_name
6,51.66516015380298,1950078.9078931706,24247210.587756496,2403533.928563633,50,24247210.587756496,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,885530.6409618407,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,mpu_raw_optimized_lidar_5_20251204_122532.csv
7,61.82879821684618,1134983.875351776,3076453.064855212,30317058.914566357,60,30317058.914566357,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,mpu_raw_optimized_lidar_5_20251204_122532.csv
8,51.66516015380298,1950078.9078931706,24247210.587756496,2403533.928563633,50,24247210.587756496,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,885530.6409618407,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,mpu_raw_optimized_lidar_5_20251204_122532.csv
9,51.66516015380298,1950078.9078931706,24247210.587756496,2403533.928563633,50,24247210.587756496,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,885530.6409618407,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,mpu_raw_optimized_lidar_5_20251204_122532.csv
10,51.66516015380298,1950078.9078931706,24247210.587756496,2403533.928563633,50,24247210.587756496,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,885530.6409618407,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,mpu_raw_optimized_lidar_5_20251204_122532.csv
11,61.82879821684618,1134983.875351776,3076453.064855212,30317058.914566357,60,30317058.914566357,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,mpu_raw_optimized_lidar_5_20251204_122532.csv
12,61.82879821684618,1134983.875351776,3076453.064855212,30317058.914566357,60,30317058.914566357,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,mpu_raw_optimized_lidar_5_20251204_122532.csv
13,61.82879821684618,1134983.875351776,3076453.064855212,30317058.914566357,60,30317058.914566357,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,mpu_raw_optimized_lidar_5_20251204_122532.csv
14,62.11112149637516,1125724.2157583307,2993749.9440493984,28285230.000674646,60,28285230.000674646,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-3152488.7719563097,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,9413881.842402864,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,9413881.842402864,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-3152488.7719563097,mpu_raw_optimized_lidar_5_20251204_122532.csv
15,62.11112149637516,1125724.2157583307,2993749.9440493984,28285230.000674646,60,28285230.000674646,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-3152488.7719563097,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,9413881.842402864,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,9413881.842402864,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-3152488.7719563097,mpu_raw_optimized_lidar_5_20251204_122532.csv
16,62.39344477590414,1116795.562267599,2915771.241987466,26293076.082029972,60,26293076.082029972,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-1160334.8533116356,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,11406035.761047538,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,11406035.761047538,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,11406035.761047538,mpu_raw_optimized_lidar_5_20251204_122532.csv
17,62.11112149637516,1125724.2157583307,2993749.9440493984,28285230.000674646,60,28285230.000674646,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-3152488.7719563097,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,9413881.842402864,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,9413881.842402864,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,9413881.842402864,mpu_raw_optimized_lidar_5_20251204_122532.csv
18,51.66516015380298,1950078.9078931706,24247210.587756496,2403533.928563633,50,24247210.587756496,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,885530.6409618407,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,mpu_raw_optimized_lidar_5_20251204_122532.csv
19,51.66516015380298,1950078.9078931706,24247210.587756496,2403533.928563633,50,24247210.587756496,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,885530.6409618407,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,mpu_raw_optimized_lidar_5_20251204_122532.csv
20,61.82879821684618,1134983.875351776,3076453.064855212,30317058.914566357,60,30317058.914566357,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,mpu_raw_optimized_lidar_5_20251204_122532.csv
21,51.66516015380298,1950078.9078931706,24247210.587756496,2403533.928563633,50,24247210.587756496,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,885530.6409618407,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,13451901.255321015,mpu_raw_optimized_lidar_5_20251204_122532.csv
22,62.11112149637516,1125724.2157583307,2993749.9440493984,28285230.000674646,60,28285230.000674646,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-3152488.7719563097,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,9413881.842402864,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,9413881.842402864,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,9413881.842402864,mpu_raw_optimized_lidar_5_20251204_122532.csv
23,61.82879821684618,1134983.875351776,3076453.064855212,30317058.914566357,60,30317058.914566357,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,mpu_raw_optimized_lidar_5_20251204_122532.csv
24,61.82879821684618,1134983.875351776,3076453.064855212,30317058.914566357,60,30317058.914566357,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,mpu_raw_optimized_lidar_5_20251204_122532.csv
25,61.82879821684618,1134983.875351776,3076453.064855212,30317058.914566357,60,30317058.914566357,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,mpu_raw_optimized_lidar_5_20251204_122532.csv
26,61.82879821684618,1134983.875351776,3076453.064855212,30317058.914566357,60,30317058.914566357,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,mpu_raw_optimized_lidar_5_20251204_122532.csv
27,61.82879821684618,1134983.875351776,3076453.064855212,30317058.914566357,60,30317058.914566357,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,mpu_raw_optimized_lidar_5_20251204_122532.csv
28,61.82879821684618,1134983.875351776,3076453.064855212,30317058.914566357,60,30317058.914566357,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,mpu_raw_optimized_lidar_5_20251204_122532.csv
29,61.82879821684618,1134983.875351776,3076453.064855212,30317058.914566357,60,30317058.914566357,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,mpu_raw_optimized_lidar_5_20251204_122532.csv
30,61.82879821684618,1134983.875351776,3076453.064855212,30317058.914566357,60,30317058.914566357,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,mpu_raw_optimized_lidar_5_20251204_122532.csv
31,61.82879821684618,1134983.875351776,3076453.064855212,30317058.914566357,60,30317058.914566357,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,mpu_raw_optimized_lidar_5_20251204_122532.csv
32,61.82879821684618,1134983.875351776,3076453.064855212,30317058.914566357,60,30317058.914566357,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,mpu_raw_optimized_lidar_5_20251204_122532.csv
33,61.82879821684618,1134983.875351776,3076453.064855212,30317058.914566357,60,30317058.914566357,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,mpu_raw_optimized_lidar_5_20251204_122532.csv
34,61.82879821684618,1134983.875351776,3076453.064855212,30317058.914566357,60,30317058.914566357,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,mpu_raw_optimized_lidar_5_20251204_122532.csv
35,61.82879821684618,1134983.875351776,3076453.064855212,30317058.914566357,60,30317058.914566357,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,mpu_raw_optimized_lidar_5_20251204_122532.csv
36,61.82879821684618,1134983.875351776,3076453.064855212,30317058.914566357,60,30317058.914566357,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,-5184317.68584802,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,7382052.928511154,mpu_raw_optimized_lidar_5_20251204_122532.csv
